Customer ID,Order ID,Product ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,State,Postal Code,Profit,City Type,Region,Country,Year,Outlet Type,Sales Date
CUST073434,ORD073434,PROD073434,12/6/2023,12/12/2023,Same Day,12974.03,6,0.48,Karnataka,560001,1836.11,Tier 1,South,India,2022,Small,7/4/2021
CUST073435,ORD073435,PROD073435,8/7/2019,8/9/2019,Standard Class,6747.66,7,0.22,Karnataka,560001,794.69,Village,East,India,2022,Small,7/12/2019
CUST073436,ORD073436,PROD073436,12/4/2022,12/10/2022,First Class,40293.87,2,0.24,Delhi,110001,6535.24,Tier 1,North,India,2021,Medium,9/28/2019
CUST073437,ORD073437,PROD073437,2/24/2023,2/26/2023,First Class,35504.35,6,0.12,Karnataka,560001,4084.33,Tier 2,North,India,2022,Medium,2/21/2023
CUST073438,ORD073438,PROD073438,1/11/2022,1/14/2022,Second Class,31097.38,9,0.48,West Bengal,700001,2747.19,Tier 1,East,India,2022,Large,10/13/2021
CUST073439,ORD073439,PROD073439,3/24/2021,3/26/2021,Second Class,29228.8,3,0.23,Gujarat,380001,4205.07,Tier 1,East,India,2020,Small,6/19/2021
CUST073440,ORD073440,PROD073440,11/17/2019,11/24/2019,Same Day,25315.53,1,0.07,Karnataka,560001,6041.81,Village,East,India,2021,Large,3/15/2021
CUST073441,ORD073441,PROD073441,3/14/2023,3/15/2023,Same Day,22858.03,10,0.04,Karnataka,560001,3468.98,Tier 1,East,India,2021,Medium,8/18/2019
CUST073442,ORD073442,PROD073442,8/18/2022,8/23/2022,First Class,18323.05,1,0.5,Uttar Pradesh,226001,1259.37,Tier 2,South,India,2022,Large,12/24/2023
CUST073443,ORD073443,PROD073443,6/14/2021,6/19/2021,Standard Class,38653.89,4,0.26,Gujarat,380001,4912.14,Village,South,India,2023,Small,10/27/2021
CUST073444,ORD073444,PROD073444,3/22/2020,3/28/2020,Same Day,16526.7,2,0.29,Madhya Pradesh,462001,2404.7,Tier 1,North,India,2021,Small,2/22/2020
CUST073445,ORD073445,PROD073445,9/10/2022,9/16/2022,Standard Class,35256.83,8,0,Maharashtra,400001,4896.11,Village,South,India,2022,Medium,5/3/2020
CUST073446,ORD073446,PROD073446,9/24/2020,9/25/2020,Second Class,11602.32,6,0.14,Delhi,110001,2328.55,Tier 1,South,India,2021,Medium,11/12/2021
CUST073447,ORD073447,PROD073447,5/30/2023,6/5/2023,Same Day,49953.41,1,0,Gujarat,380001,13332.97,Tier 1,South,India,2021,Medium,11/8/2023
CUST073448,ORD073448,PROD073448,2/16/2020,2/19/2020,First Class,44607.11,8,0.13,Madhya Pradesh,462001,11023.65,Tier 2,East,India,2020,Large,5/6/2021
CUST073449,ORD073449,PROD073449,5/3/2023,5/9/2023,Same Day,29809.85,8,0.04,Tamil Nadu,600001,3530.7,Tier 1,East,India,2021,Small,12/5/2019
CUST073450,ORD073450,PROD073450,1/6/2023,1/12/2023,Standard Class,48313.67,6,0.28,Punjab,160001,4739.55,Tier 2,South,India,2019,Large,7/8/2020
CUST073451,ORD073451,PROD073451,10/28/2020,11/3/2020,First Class,36510.08,5,0.1,Rajasthan,302001,6162.24,Village,East,India,2021,Small,4/1/2021
CUST073452,ORD073452,PROD073452,3/29/2019,4/5/2019,First Class,39174.55,3,0.27,Tamil Nadu,600001,7953.14,Tier 2,North,India,2019,Large,4/15/2019
CUST073453,ORD073453,PROD073453,11/20/2022,11/21/2022,Same Day,45735.01,7,0.05,Rajasthan,302001,9534.69,Village,East,India,2021,Large,5/22/2021
CUST073454,ORD073454,PROD073454,4/24/2021,4/28/2021,Second Class,12760.23,6,0.02,Delhi,110001,2065.49,Tier 2,North,India,2023,Small,7/2/2022
CUST073455,ORD073455,PROD073455,12/30/2023,1/3/2024,Second Class,39261.15,10,0.32,Delhi,110001,6962.71,Tier 1,North,India,2020,Medium,2/25/2021
CUST073456,ORD073456,PROD073456,1/23/2021,1/28/2021,Same Day,28981.91,10,0.24,Rajasthan,302001,6026.79,Tier 1,East,India,2022,Large,1/9/2023
CUST073457,ORD073457,PROD073457,5/16/2023,5/18/2023,First Class,9372.13,3,0.16,Delhi,110001,972.92,Tier 1,North,India,2022,Small,1/28/2021
CUST073458,ORD073458,PROD073458,1/4/2020,1/9/2020,Standard Class,29181.09,3,0.43,Delhi,110001,2687.19,Tier 2,East,India,2023,Medium,3/5/2022
CUST073459,ORD073459,PROD073459,2/10/2021,2/12/2021,Second Class,17904.45,6,0.38,Madhya Pradesh,462001,2260.08,Tier 2,South,India,2019,Medium,12/13/2020
CUST073460,ORD073460,PROD073460,11/3/2019,11/10/2019,Same Day,1413.32,3,0.48,Madhya Pradesh,462001,156.43,Village,North,India,2022,Medium,12/9/2020
CUST073461,ORD073461,PROD073461,6/16/2021,6/19/2021,First Class,42020.48,7,0.35,Tamil Nadu,600001,5919.33,Village,North,India,2020,Large,10/8/2023
CUST073462,ORD073462,PROD073462,10/11/2019,10/17/2019,Second Class,7884.49,10,0.46,Gujarat,380001,1195.33,Tier 2,North,India,2019,Small,8/10/2023
CUST073463,ORD073463,PROD073463,12/6/2022,12/9/2022,Second Class,17479.44,8,0.26,Uttar Pradesh,226001,2255.9,Tier 2,North,India,2019,Medium,9/12/2022
CUST073464,ORD073464,PROD073464,2/25/2020,2/26/2020,Same Day,8517.97,6,0.25,Rajasthan,302001,917.81,Tier 1,East,India,2021,Large,11/26/2019
CUST073465,ORD073465,PROD073465,2/4/2020,2/5/2020,Second Class,8698.16,6,0.5,Maharashtra,400001,688.34,Village,East,India,2021,Large,9/9/2022
CUST073466,ORD073466,PROD073466,12/15/2020,12/17/2020,Standard Class,618.1,8,0.27,Karnataka,560001,104.87,Tier 2,North,India,2019,Large,2/13/2019
CUST073467,ORD073467,PROD073467,1/28/2022,1/30/2022,Second Class,46960.19,9,0.09,Punjab,160001,12641.86,Village,North,India,2020,Medium,3/15/2021
CUST073468,ORD073468,PROD073468,3/10/2023,3/16/2023,Standard Class,20758.96,9,0.08,Rajasthan,302001,5216.18,Tier 2,South,India,2020,Large,8/28/2023
CUST073469,ORD073469,PROD073469,3/10/2022,3/17/2022,First Class,39729.47,6,0.49,Gujarat,380001,5430.35,Village,West,India,2019,Small,8/19/2019
CUST073470,ORD073470,PROD073470,6/12/2021,6/15/2021,Same Day,11818.59,3,0.11,Madhya Pradesh,462001,2394.31,Tier 1,West,India,2019,Large,5/19/2023
CUST073471,ORD073471,PROD073471,11/13/2022,11/19/2022,Standard Class,29286.16,9,0.28,West Bengal,700001,2559.41,Village,West,India,2019,Small,2/12/2020
CUST073472,ORD073472,PROD073472,12/26/2022,12/27/2022,Same Day,1041.59,7,0.39,Karnataka,560001,117.91,Village,East,India,2023,Large,3/31/2019
CUST073473,ORD073473,PROD073473,6/12/2019,6/14/2019,Second Class,42977.67,5,0.15,Punjab,160001,4626.1,Village,East,India,2020,Small,4/18/2020
CUST073474,ORD073474,PROD073474,1/13/2022,1/20/2022,Second Class,24476.51,4,0.33,Rajasthan,302001,2425.51,Tier 1,North,India,2020,Large,9/26/2021
CUST073475,ORD073475,PROD073475,7/18/2021,7/24/2021,First Class,10166.5,10,0.12,Karnataka,560001,1191.82,Tier 1,West,India,2022,Large,6/29/2019
CUST073476,ORD073476,PROD073476,12/28/2022,1/3/2023,First Class,2164.21,10,0.17,Maharashtra,400001,240.03,Tier 2,North,India,2021,Small,3/3/2022
CUST073477,ORD073477,PROD073477,3/26/2020,3/30/2020,Standard Class,36329.55,1,0.46,Rajasthan,302001,2959.35,Tier 2,South,India,2022,Medium,6/1/2021
CUST073478,ORD073478,PROD073478,7/3/2021,7/9/2021,Standard Class,19836.84,7,0.41,Delhi,110001,1491.56,Tier 2,West,India,2019,Small,3/30/2022
CUST073479,ORD073479,PROD073479,3/8/2019,3/11/2019,First Class,29941.47,4,0.16,West Bengal,700001,6790.44,Village,South,India,2022,Medium,10/13/2023
CUST073480,ORD073480,PROD073480,4/29/2019,5/1/2019,First Class,44094.28,10,0.26,Gujarat,380001,4475.55,Village,West,India,2019,Small,3/13/2020
CUST073481,ORD073481,PROD073481,6/12/2023,6/17/2023,Second Class,39106.94,5,0.35,Madhya Pradesh,462001,4692.19,Tier 1,East,India,2023,Small,5/21/2021
CUST073482,ORD073482,PROD073482,4/13/2023,4/15/2023,First Class,14850.39,5,0.46,Maharashtra,400001,2289.03,Tier 2,East,India,2022,Medium,9/26/2023
CUST073483,ORD073483,PROD073483,11/7/2020,11/14/2020,First Class,2407.84,5,0.15,Madhya Pradesh,462001,361.14,Tier 2,South,India,2023,Large,7/12/2020
CUST073484,ORD073484,PROD073484,9/27/2022,9/30/2022,Same Day,116.9,6,0.31,Gujarat,380001,22.35,Village,North,India,2020,Medium,8/19/2020
CUST073485,ORD073485,PROD073485,5/13/2021,5/17/2021,Second Class,12134.54,7,0.05,Madhya Pradesh,462001,1974.27,Village,South,India,2023,Medium,1/24/2023
CUST073486,ORD073486,PROD073486,6/22/2020,6/29/2020,First Class,16659.89,1,0.34,Rajasthan,302001,2636.97,Tier 1,South,India,2023,Small,4/11/2023
CUST073487,ORD073487,PROD073487,5/28/2023,6/1/2023,Same Day,3175.98,2,0.5,Delhi,110001,287.42,Village,East,India,2019,Small,9/5/2021
CUST073488,ORD073488,PROD073488,8/11/2023,8/17/2023,Second Class,6141.66,7,0.28,Punjab,160001,489.47,Tier 1,East,India,2019,Medium,9/29/2020
CUST073489,ORD073489,PROD073489,1/7/2019,1/10/2019,First Class,26040.37,2,0.06,Karnataka,560001,3939.13,Village,West,India,2021,Large,7/21/2020
CUST073490,ORD073490,PROD073490,9/12/2023,9/15/2023,First Class,40083.74,4,0.13,Madhya Pradesh,462001,7715.9,Tier 2,West,India,2022,Medium,10/31/2023
CUST073491,ORD073491,PROD073491,4/17/2020,4/18/2020,Same Day,21235.11,3,0.34,Maharashtra,400001,3191.19,Tier 2,West,India,2020,Medium,8/5/2022
CUST073492,ORD073492,PROD073492,10/21/2020,10/28/2020,Second Class,21363.78,7,0.11,Delhi,110001,2938.05,Village,East,India,2021,Small,7/24/2021
CUST073493,ORD073493,PROD073493,9/11/2021,9/15/2021,First Class,29737.27,1,0.29,Uttar Pradesh,226001,4162.22,Village,East,India,2023,Medium,12/31/2020
CUST073494,ORD073494,PROD073494,12/8/2023,12/9/2023,Standard Class,28841.39,2,0.17,Uttar Pradesh,226001,5791.41,Tier 1,South,India,2022,Small,2/13/2023
CUST073495,ORD073495,PROD073495,8/19/2020,8/20/2020,Standard Class,29445.71,10,0.4,Rajasthan,302001,3581.22,Village,West,India,2019,Medium,12/23/2023
CUST073496,ORD073496,PROD073496,10/25/2020,10/26/2020,Second Class,33188.75,6,0.01,Maharashtra,400001,5470.06,Tier 2,West,India,2023,Large,9/9/2019
CUST073497,ORD073497,PROD073497,9/27/2020,10/1/2020,Standard Class,43353.18,4,0.15,West Bengal,700001,3770.78,Tier 2,West,India,2022,Medium,9/1/2022
CUST073498,ORD073498,PROD073498,9/10/2020,9/13/2020,Second Class,49484.31,6,0.23,Madhya Pradesh,462001,5161.34,Tier 2,East,India,2022,Small,7/25/2019
CUST073499,ORD073499,PROD073499,5/6/2021,5/9/2021,First Class,7617.5,10,0.06,Uttar Pradesh,226001,1610.53,Tier 2,South,India,2019,Medium,3/19/2022
CUST073500,ORD073500,PROD073500,10/5/2021,10/9/2021,Second Class,34163.52,6,0.17,Punjab,160001,3153.89,Tier 2,South,India,2022,Small,4/25/2022
CUST073501,ORD073501,PROD073501,4/23/2019,4/25/2019,Second Class,26159.31,3,0.24,Delhi,110001,5363.83,Tier 2,North,India,2022,Small,12/20/2020
CUST073502,ORD073502,PROD073502,11/21/2023,11/25/2023,Same Day,17435,1,0.26,Karnataka,560001,3545.35,Tier 1,East,India,2021,Large,7/17/2020
CUST073503,ORD073503,PROD073503,4/29/2020,4/30/2020,Standard Class,1398.65,1,0.44,West Bengal,700001,128.8,Tier 1,East,India,2022,Small,11/28/2021
CUST073504,ORD073504,PROD073504,9/9/2019,9/14/2019,Same Day,12757.91,5,0.22,Madhya Pradesh,462001,1504.41,Tier 1,South,India,2021,Large,4/25/2023
CUST073505,ORD073505,PROD073505,5/27/2019,5/31/2019,Standard Class,17696.87,5,0.45,Madhya Pradesh,462001,2584.71,Village,West,India,2019,Large,3/23/2019
CUST073506,ORD073506,PROD073506,9/20/2019,9/21/2019,Second Class,48940.07,9,0.38,Delhi,110001,5775.21,Tier 2,West,India,2020,Medium,2/7/2021
CUST073507,ORD073507,PROD073507,10/31/2021,11/2/2021,Second Class,301.11,3,0.5,Karnataka,560001,23.24,Tier 2,South,India,2023,Medium,10/17/2022
CUST073508,ORD073508,PROD073508,3/30/2023,3/31/2023,Same Day,35770.35,10,0.4,Delhi,110001,2871.29,Tier 1,West,India,2021,Large,5/29/2019
CUST073509,ORD073509,PROD073509,8/17/2023,8/19/2023,Standard Class,27219.33,8,0.43,Karnataka,560001,4528.05,Village,North,India,2019,Medium,10/14/2023
CUST073510,ORD073510,PROD073510,3/17/2021,3/24/2021,First Class,14460.58,6,0.12,Gujarat,380001,3673.04,Village,East,India,2019,Medium,7/16/2019
CUST073511,ORD073511,PROD073511,1/2/2022,1/6/2022,Same Day,4150.89,10,0.42,West Bengal,700001,591.82,Tier 1,East,India,2019,Large,6/21/2023
CUST073512,ORD073512,PROD073512,8/14/2019,8/17/2019,First Class,19942.33,4,0.11,Tamil Nadu,600001,2864.59,Tier 1,East,India,2021,Small,12/3/2020
CUST073513,ORD073513,PROD073513,8/31/2019,9/1/2019,Second Class,31165.61,4,0.49,Gujarat,380001,4426.5,Tier 2,South,India,2020,Medium,12/22/2022
CUST073514,ORD073514,PROD073514,12/22/2020,12/23/2020,Same Day,20575.41,1,0.25,Delhi,110001,3902.16,Tier 1,South,India,2023,Small,11/21/2021
CUST073515,ORD073515,PROD073515,7/21/2021,7/24/2021,First Class,9557.11,4,0.34,Madhya Pradesh,462001,894.91,Tier 2,South,India,2022,Medium,3/29/2022
CUST073516,ORD073516,PROD073516,5/2/2019,5/4/2019,Second Class,33993.11,10,0.3,Delhi,110001,2578.35,Tier 2,North,India,2021,Large,8/7/2021
CUST073517,ORD073517,PROD073517,7/25/2022,7/29/2022,Standard Class,37096.25,7,0.18,Delhi,110001,3584.6,Village,West,India,2022,Medium,12/15/2023
CUST073518,ORD073518,PROD073518,1/20/2020,1/22/2020,First Class,10441.32,7,0.1,West Bengal,700001,1832.5,Tier 1,East,India,2023,Large,7/18/2019
CUST073519,ORD073519,PROD073519,6/16/2021,6/18/2021,Standard Class,18892.01,3,0.08,Delhi,110001,3478.63,Village,East,India,2023,Large,12/4/2020
CUST073520,ORD073520,PROD073520,9/7/2023,9/10/2023,Second Class,32952.28,1,0,Punjab,160001,7385.55,Tier 1,North,India,2020,Large,4/28/2019
CUST073521,ORD073521,PROD073521,9/15/2022,9/18/2022,Same Day,3388.45,1,0.25,Punjab,160001,668.46,Tier 2,South,India,2022,Small,10/1/2022
CUST073522,ORD073522,PROD073522,12/14/2020,12/16/2020,Second Class,17689.77,10,0.09,Uttar Pradesh,226001,4502.61,Tier 2,East,India,2023,Small,10/23/2022
CUST073523,ORD073523,PROD073523,2/12/2022,2/19/2022,Same Day,21925.62,8,0.4,Rajasthan,302001,3914.97,Tier 2,South,India,2020,Large,6/13/2022
CUST073524,ORD073524,PROD073524,10/25/2020,10/28/2020,First Class,39687.9,8,0.34,Maharashtra,400001,5544.31,Village,North,India,2020,Large,9/12/2022
CUST073525,ORD073525,PROD073525,6/21/2020,6/22/2020,Standard Class,22192.51,10,0.14,Punjab,160001,2037,Tier 2,South,India,2021,Small,11/17/2019
CUST073526,ORD073526,PROD073526,8/29/2020,9/2/2020,Same Day,3283.41,6,0.37,Uttar Pradesh,226001,229.36,Tier 2,North,India,2022,Large,6/30/2021
CUST073527,ORD073527,PROD073527,5/13/2021,5/19/2021,First Class,43655.02,9,0.21,Karnataka,560001,5713.38,Tier 1,West,India,2022,Small,2/7/2020
CUST073528,ORD073528,PROD073528,3/18/2021,3/24/2021,Second Class,11338.11,7,0.29,Punjab,160001,897.91,Village,North,India,2022,Large,5/19/2019
CUST073529,ORD073529,PROD073529,5/13/2020,5/15/2020,First Class,18809.79,6,0.25,Gujarat,380001,2293.95,Tier 1,West,India,2023,Small,12/20/2023
CUST073530,ORD073530,PROD073530,11/23/2021,11/30/2021,Standard Class,27585.39,4,0.19,Uttar Pradesh,226001,5441.7,Tier 1,North,India,2022,Large,2/22/2020
CUST073531,ORD073531,PROD073531,3/19/2022,3/22/2022,Second Class,42293.08,9,0.33,West Bengal,700001,5866.21,Tier 1,West,India,2019,Large,2/15/2023
CUST073532,ORD073532,PROD073532,8/20/2020,8/23/2020,Same Day,33298.33,6,0.17,Karnataka,560001,6498.18,Tier 1,East,India,2019,Medium,7/12/2023
CUST073533,ORD073533,PROD073533,1/16/2022,1/19/2022,Second Class,30565.88,6,0.43,Delhi,110001,1831.23,Tier 2,North,India,2022,Small,6/5/2021
CUST073534,ORD073534,PROD073534,12/26/2023,1/1/2024,Standard Class,9465.65,7,0.48,Rajasthan,302001,1381.78,Village,North,India,2023,Medium,2/23/2021
CUST073535,ORD073535,PROD073535,10/28/2020,11/3/2020,Same Day,19587.85,1,0.03,Rajasthan,302001,4422.75,Tier 1,West,India,2020,Small,9/9/2020
CUST073536,ORD073536,PROD073536,7/5/2021,7/8/2021,First Class,2260.52,2,0.23,Delhi,110001,444.62,Village,West,India,2022,Small,8/18/2021
CUST073537,ORD073537,PROD073537,10/3/2021,10/10/2021,First Class,12640.11,3,0.08,Punjab,160001,1461.63,Village,East,India,2023,Medium,11/15/2022
CUST073538,ORD073538,PROD073538,9/13/2021,9/18/2021,Standard Class,42412.73,5,0.18,Gujarat,380001,3865.86,Village,West,India,2020,Large,9/19/2022
CUST073539,ORD073539,PROD073539,9/3/2020,9/4/2020,Standard Class,34113.42,7,0.48,Delhi,110001,4919.04,Tier 2,East,India,2020,Small,8/25/2019
CUST073540,ORD073540,PROD073540,4/12/2021,4/19/2021,First Class,5600.05,6,0.4,Tamil Nadu,600001,433.76,Tier 1,West,India,2020,Medium,2/20/2022
CUST073541,ORD073541,PROD073541,4/18/2022,4/25/2022,Standard Class,48357.07,2,0.12,Punjab,160001,8236.41,Village,South,India,2022,Small,3/29/2021
CUST073542,ORD073542,PROD073542,5/15/2023,5/20/2023,Same Day,39629.4,9,0.19,Tamil Nadu,600001,7601.79,Village,West,India,2022,Small,1/16/2022
CUST073543,ORD073543,PROD073543,3/28/2023,4/3/2023,Same Day,21177.16,1,0.23,Maharashtra,400001,2560.38,Village,West,India,2022,Small,12/12/2019
CUST073544,ORD073544,PROD073544,2/9/2020,2/16/2020,Same Day,45768.01,5,0.3,Madhya Pradesh,462001,6076,Tier 1,South,India,2022,Large,4/8/2021
CUST073545,ORD073545,PROD073545,1/5/2020,1/10/2020,Second Class,9464.56,6,0.3,Maharashtra,400001,1986.1,Village,East,India,2023,Large,3/28/2019
CUST073546,ORD073546,PROD073546,11/18/2019,11/21/2019,Standard Class,31972.08,2,0.21,Tamil Nadu,600001,6890.64,Tier 1,East,India,2020,Large,5/28/2020
CUST073547,ORD073547,PROD073547,4/28/2020,4/29/2020,Same Day,45537.24,6,0.35,Rajasthan,302001,7346.03,Tier 2,West,India,2022,Large,7/24/2022
CUST073548,ORD073548,PROD073548,6/25/2019,6/29/2019,Standard Class,14082.56,9,0.18,Gujarat,380001,1787.64,Tier 2,North,India,2019,Large,9/30/2021
CUST073549,ORD073549,PROD073549,12/6/2021,12/8/2021,Second Class,40819.6,10,0.07,West Bengal,700001,9662.05,Tier 1,West,India,2019,Medium,7/19/2019
CUST073550,ORD073550,PROD073550,5/16/2019,5/17/2019,First Class,39627.91,3,0.05,Rajasthan,302001,7289.16,Village,East,India,2023,Large,6/9/2020
CUST073551,ORD073551,PROD073551,2/13/2023,2/18/2023,Same Day,6569.53,7,0.23,Punjab,160001,1301.52,Tier 1,West,India,2021,Large,3/13/2022
CUST073552,ORD073552,PROD073552,3/24/2023,3/29/2023,Second Class,29274.19,9,0.28,Karnataka,560001,2999.69,Tier 2,West,India,2023,Small,4/18/2019
CUST073553,ORD073553,PROD073553,3/2/2021,3/4/2021,Standard Class,31354.92,1,0.16,Rajasthan,302001,4837.87,Village,West,India,2023,Medium,10/21/2019
CUST073554,ORD073554,PROD073554,1/2/2019,1/5/2019,Standard Class,32526.29,8,0.38,Tamil Nadu,600001,5206.86,Village,West,India,2021,Large,4/21/2020
CUST073555,ORD073555,PROD073555,6/9/2022,6/12/2022,Same Day,1127.71,3,0.15,Uttar Pradesh,226001,148.03,Tier 1,East,India,2023,Small,3/30/2019
CUST073556,ORD073556,PROD073556,3/9/2019,3/15/2019,Same Day,40342.77,10,0.04,Punjab,160001,9926.38,Village,South,India,2023,Medium,9/4/2021
CUST073557,ORD073557,PROD073557,12/30/2022,1/2/2023,Standard Class,7476.51,5,0.08,Punjab,160001,1625.05,Tier 1,North,India,2021,Large,11/11/2020
CUST073558,ORD073558,PROD073558,1/19/2021,1/23/2021,Standard Class,41115.81,8,0.16,Madhya Pradesh,462001,5563.94,Tier 1,West,India,2023,Small,2/7/2023
CUST073559,ORD073559,PROD073559,7/12/2022,7/17/2022,First Class,2668.15,8,0.17,Gujarat,380001,426.42,Tier 2,South,India,2021,Small,12/30/2023
CUST073560,ORD073560,PROD073560,10/15/2023,10/20/2023,Second Class,16744.4,7,0.17,Rajasthan,302001,3182.28,Tier 1,North,India,2021,Large,11/23/2023
CUST073561,ORD073561,PROD073561,3/24/2020,3/26/2020,Same Day,33671.39,1,0.3,Delhi,110001,2790.5,Tier 1,East,India,2020,Small,9/21/2023
CUST073562,ORD073562,PROD073562,6/26/2019,6/29/2019,First Class,20823.03,1,0.09,Gujarat,380001,2687.62,Tier 2,South,India,2022,Medium,6/18/2023
CUST073563,ORD073563,PROD073563,1/24/2020,1/31/2020,First Class,31616.67,1,0.16,Karnataka,560001,7662.57,Village,North,India,2022,Large,11/28/2019
CUST073564,ORD073564,PROD073564,1/30/2021,2/5/2021,Second Class,22666.8,3,0.48,Uttar Pradesh,226001,2531.46,Tier 2,West,India,2019,Large,7/4/2023
CUST073565,ORD073565,PROD073565,5/12/2023,5/16/2023,First Class,49497.57,6,0.47,Tamil Nadu,600001,4087.18,Village,East,India,2020,Small,1/6/2022
CUST073566,ORD073566,PROD073566,4/24/2019,4/28/2019,Second Class,27156.72,9,0.3,Rajasthan,302001,4042.74,Tier 1,South,India,2021,Small,9/13/2022
CUST073567,ORD073567,PROD073567,11/28/2021,12/3/2021,Standard Class,33570.31,7,0.48,Delhi,110001,4950.07,Tier 1,West,India,2022,Large,8/12/2019
CUST073568,ORD073568,PROD073568,5/23/2021,5/30/2021,Second Class,7533.63,10,0.27,Gujarat,380001,1206.69,Tier 2,West,India,2019,Small,6/23/2021
CUST073569,ORD073569,PROD073569,8/8/2023,8/11/2023,Second Class,23624.74,9,0.15,Punjab,160001,5268.01,Tier 1,East,India,2020,Medium,12/10/2023
CUST073570,ORD073570,PROD073570,8/9/2022,8/14/2022,First Class,6986.42,8,0.47,Rajasthan,302001,824.38,Tier 2,East,India,2020,Medium,4/20/2023
CUST073571,ORD073571,PROD073571,8/4/2021,8/10/2021,Second Class,37963.94,3,0.1,Uttar Pradesh,226001,8185.89,Village,West,India,2021,Large,1/14/2019
CUST073572,ORD073572,PROD073572,12/26/2021,1/2/2022,Standard Class,34938.77,6,0.12,Maharashtra,400001,5040.71,Village,South,India,2023,Large,10/17/2019
CUST073573,ORD073573,PROD073573,6/18/2020,6/21/2020,First Class,21963.4,6,0.11,Rajasthan,302001,2475.48,Tier 1,South,India,2020,Medium,4/24/2021
CUST073574,ORD073574,PROD073574,12/31/2023,1/3/2024,Same Day,10470.66,5,0.21,Karnataka,560001,1752.49,Tier 1,West,India,2022,Medium,6/1/2021
CUST073575,ORD073575,PROD073575,9/10/2021,9/12/2021,Standard Class,28230.51,7,0.22,Delhi,110001,4583.25,Tier 2,East,India,2022,Large,3/16/2019
CUST073576,ORD073576,PROD073576,1/27/2021,2/2/2021,First Class,17533.45,1,0.1,Madhya Pradesh,462001,2334,Tier 2,West,India,2019,Large,4/26/2021
CUST073577,ORD073577,PROD073577,5/21/2022,5/24/2022,Same Day,22454.75,2,0.09,West Bengal,700001,3410.8,Tier 2,East,India,2022,Large,10/6/2023
CUST073578,ORD073578,PROD073578,11/18/2022,11/22/2022,Standard Class,390.89,2,0.01,West Bengal,700001,87.17,Tier 2,West,India,2021,Small,3/16/2021
CUST073579,ORD073579,PROD073579,6/16/2021,6/20/2021,Standard Class,11997.25,1,0.37,Rajasthan,302001,1986.4,Tier 1,South,India,2020,Medium,7/28/2021
CUST073580,ORD073580,PROD073580,12/26/2023,12/27/2023,Standard Class,20494.47,9,0.48,Karnataka,560001,1318.72,Tier 1,South,India,2020,Large,12/18/2022
CUST073581,ORD073581,PROD073581,4/30/2019,5/4/2019,Second Class,46468.38,9,0.26,Madhya Pradesh,462001,6356.86,Village,North,India,2022,Medium,10/18/2022
CUST073582,ORD073582,PROD073582,3/4/2020,3/6/2020,First Class,36155.85,2,0.32,Punjab,160001,6703.73,Tier 2,East,India,2022,Large,10/31/2023
CUST073583,ORD073583,PROD073583,5/20/2021,5/25/2021,First Class,45828.52,1,0.47,Maharashtra,400001,6617.04,Tier 1,South,India,2019,Large,10/10/2023
CUST073584,ORD073584,PROD073584,3/7/2023,3/10/2023,Same Day,24948.16,3,0.47,Uttar Pradesh,226001,1420.42,Village,East,India,2019,Medium,10/28/2023
CUST073585,ORD073585,PROD073585,9/6/2023,9/13/2023,Second Class,30879.43,4,0.07,Tamil Nadu,600001,4529.9,Tier 1,South,India,2019,Medium,1/21/2021
CUST073586,ORD073586,PROD073586,5/22/2022,5/24/2022,First Class,31727.73,1,0.34,Gujarat,380001,4944.87,Tier 2,North,India,2022,Large,6/14/2019
CUST073587,ORD073587,PROD073587,9/14/2020,9/20/2020,Same Day,11297.78,7,0.21,Gujarat,380001,2657.98,Tier 1,North,India,2021,Small,1/14/2023
CUST073588,ORD073588,PROD073588,9/20/2023,9/27/2023,Second Class,5558.8,6,0.44,Karnataka,560001,535.82,Village,North,India,2021,Large,2/7/2023
CUST073589,ORD073589,PROD073589,7/26/2023,8/2/2023,Standard Class,7405.53,1,0.24,Uttar Pradesh,226001,1421.82,Village,North,India,2020,Medium,12/27/2020
CUST073590,ORD073590,PROD073590,6/7/2023,6/11/2023,Second Class,45142.76,3,0.14,Maharashtra,400001,7719.59,Tier 2,West,India,2019,Large,1/16/2019
CUST073591,ORD073591,PROD073591,9/28/2023,10/3/2023,First Class,14050.26,9,0.31,Gujarat,380001,2494.92,Tier 1,North,India,2020,Small,8/4/2023
CUST073592,ORD073592,PROD073592,12/22/2019,12/25/2019,Standard Class,8717.99,8,0.07,Tamil Nadu,600001,1046.95,Tier 1,North,India,2022,Large,6/16/2022
CUST073593,ORD073593,PROD073593,2/27/2020,3/3/2020,Second Class,16853.95,2,0.46,Uttar Pradesh,226001,1267.04,Village,South,India,2021,Small,11/3/2022
CUST073594,ORD073594,PROD073594,10/9/2019,10/14/2019,Same Day,25352.98,3,0.18,Tamil Nadu,600001,4231.03,Tier 1,West,India,2022,Small,2/5/2019
CUST073595,ORD073595,PROD073595,9/2/2020,9/4/2020,Second Class,34767.92,8,0.2,Madhya Pradesh,462001,7293.6,Tier 2,West,India,2019,Medium,2/13/2023
CUST073596,ORD073596,PROD073596,4/29/2019,5/4/2019,Second Class,25818.08,4,0.25,Punjab,160001,2655.24,Village,East,India,2022,Small,7/30/2019
